block_num, xor_spent, pswap_gross_burn, pswap_reminted_lp, pswap_reminted_parliament, pswap_net_burn
420346, 77885279400346758441, 101351113491727827254318, 90166714064575186333322, 10135111349172782725431, 1049288077979858195565
420770, 36620906993369977913, 47556708406456078961476, 42308682963678431279840, 4755670840645607896147, 492354602132039785489
421715, 13290640584693936, 17290510036719193424, 15382450382637120272, 1729051003671919342, 179008650410153810
421731, 687873887873501, 894891959078505715, 796137946718315373, 89489195907850571, 9264816452339771
421766, 180682860649773, 235060000791908527, 209120424524519045, 23506000079190852, 2433576188198630
422260, 1027945137586776, 1337162054144485332, 1189602209983478942, 133716205414448533, 13843638746557857
422485, 348338008228350, 453028513312956780, 403035457783332060, 45302851331295678, 4690204198329042
422942, 340940077750157, 445085948721313794, 395969379022070652, 44508594872131379, 4607974827111763
423245, 1142300628533976, 1503590128539080716, 1337664447084407541, 150359012853908071, 15566668600765104
423424, 1026040720844484, 1354837896395656801, 1205327470014706886, 135483789639565680, 14026636741384235
423445, 2888715897374215, 3814274131744570134, 3393357538484161586, 381427413174457013, 39489180085951535
423709, 5393894434634561, 7139408279185646312, 6351553157352672684, 713940827918564631, 73914293914408997
424302, 5497374413162603, 7343786978655722831, 6533378054200127849, 734378697865572283, 76030226590022699
425260, 4038319201625299, 5444523160214412722, 4843703695915271634, 544452316021441272, 56367148277699816
425478, 2073159478435305, 2786416603714708557, 2478927172244979323, 278641660371470855, 28847771098258379
425812, 363745220333103, 489729305494923795, 435686207445642469, 48972930549492379, 5070167499788947
426384, 189616100695768654, 255636835055374528285, 227426543396508782965, 25563683505537452828, 2646608153328292492
426613, 48922570251352694, 65578085321043039901, 58341346871609977318, 6557808532104303990, 678929917328758593
426772, 56608749869045861, 74671667523140558848, 66431424996959428757, 7467166752314055884, 773075773867074207
426774, 34027576375598316, 44885149142452544700, 39931938279135479034, 4488514914245254470, 464695949071811196
426831, 1995072611860154, 2635028177311024018, 2344244912860220584, 263502817731102401, 27280446719701033
427315, 105667716130327, 139372632751623607, 123992444609583687, 13937263275162360, 1442924866877560
427326, 4674595247585320, 6162888558387681069, 5482795317303925299, 616288855838768106, 63804385244987664
427327, 22847845870338, 30122119337403071, 26798053102162629, 3012211933740307, 311854301500135
427600, 167529069231605879, 219993469975532318515, 195716530583322400569, 21999346997553231851, 2277592394656686095
427641, 11258643888233459, 14784420084840065097, 13152914975217709393, 1478442008484006509, 153063101138349195
427849, 108495852109958244, 142484314635530843841, 126760743062556108630, 14248431463553084384, 1475140109421650827
427912, 47413817422064478, 62270573534906633707, 55398828933609081957, 6227057353490663370, 644687247806888380
428459, 4357754706935554, 5768760167257025185, 5132160176519710684, 576876016725702518, 59723974011611983
428972, 1961074254209461, 2600296943209727500, 2313346374635704441, 260029694320972750, 26920874253050309
429373, 64458199372668705, 84638712323713882733, 75298576502655084631, 8463871232371388273, 876264588687409829
429418, 68925191950026079, 90504824368592248199, 80517345485044987833, 9050482436859224819, 936996446688035547
429453, 2022725307626418, 2656963233458922273, 2363759369757029823, 265696323345892227, 27507540356000223
429646, 2002220818997965, 2617198153607021024, 2328382485762025432, 261719815360702102, 27095852484293490
429778, 3262755530131693, 4270112951176952152, 3798893176675721951, 427011295117695215, 44208479383534986
430180, 19898886216984438, 26103940698154914632, 23223292530291425337, 2610394069815491463, 270254098047997832
430185, 49792131793374687, 65319948779620276614, 58111696471942840228, 6531994877962027661, 676257429715408725
430201, 13127581981991844, 17219780330676815583, 15319525911845636952, 1721978033067681558, 178276385763497073
430213, 3103468350320749, 4070857281952197857, 3621625968316926966, 407085728195219785, 42145585440051106
430355, 173705215938610139, 227902716473077965109, 202752968002124392425, 22790271647307796510, 2359476823645776174
430823, 3869855693917320, 5110898516247455800, 4546895532284000310, 511089851624745580, 52913132338709910
430903, 14442711677828411, 19104455955042938198, 16996221927036084839, 1910445595504293819, 197788432502559540
432026, 1666232261313351682, 2208314459122570659659, 1963831965353110861928, 220831445912257065965, 23651047857202731766
432064, 3022742474934668, 4010579869345332338, 3566568572010110594, 401057986934533233, 42953310400688511
434007, 14963242233868120595, 19572037853585386620358, 17405217542814948467618, 1957203785358538662035, 209616525411899490705
434059, 196144861025186909870, 255589343154455000322541, 227293046973825287236832, 25558934315445500032254, 2737361865184213053455
434746, 75958000039482893786, 98723634618671277059317, 87793941030038179976080, 9872363461867127705931, 1057330126765969377306
435170, 46019639232344950371, 60872530166175696258132, 54133332351478384925394, 6087253016617569625813, 651944798079741706925
436115, 16074288070932567, 21128962143092368024, 18789774744230611960, 2112896214309236802, 226291184552519262
436885, 432429393972544, 568594430288312657, 505645340911093562, 56859443028831265, 6089646348387830
437258, 426269143151061, 560784893704731219, 498700398122680425, 56078489370473121, 6006006211577673
437697, 427935264824455, 565320574935189205, 502733934084114408, 56532057493518920, 6054583357555877
437845, 570000000000000, 755452431133387044, 671816292482609764, 75545243113338704, 8090895537438576
438702, 15130741531773146, 20072838631030243176, 17850574666188884953, 2007283863103024317, 214980101738333906
439660, 2452946636767535, 3257301549705196221, 2896685695137333947, 325730154970519622, 34885699597342652
440033, 15824781780041, 21046932196991204, 18716826333462307, 2104693219699120, 225412643829777
440784, 158161060697237668, 211823389323941910130, 188372421891888301259, 21182338932394191013, 2268628499659417858
440812, 457503316961068, 612727454703518408, 544892398193291885, 61272745470351840, 6562311039874683
441013, 33324642934219334, 44638340441351462595, 39696429771089442171, 4463834044135146259, 478076626126874165
441172, 6631829374768617, 8924199632530388168, 7936201491212948893, 892419963253038816, 95578178064400459
441174, 32857142366233987, 44214570451652578603, 39319575356950121625, 4421457045165257860, 473538049537199118
441231, 1749766139400837, 2354121727521397599, 2093496911067503670, 235412172752139759, 25212643701754170
442000, 54546510438398707, 73382393824526211346, 65258229004212914487, 7338239382452621134, 785925437860675725
442249, 4297343896073792, 5785847817742806904, 5145296605840500751, 578584781774280690, 61966430128025463
442312, 100239273915485595, 135608839861935983808, 120595585200821051040, 13560883986193598380, 1452370674921334388
442859, 394569624126504, 540761438756195783, 480893739871497347, 54076143875619578, 5791555009078858
443773, 4161796185370624, 5669430357629868577, 5041767722736665826, 566943035762986857, 60719599130215894
443818, 12000000000000000, 16347443487906847481, 14537618019360680396, 1634744348790684748, 175081119755482337
443853, 1497651105774239, 2041226164629393549, 1815242015943273389, 204122616462939354, 21861532223180806
444046, 26462576769533939, 36038969053547249422, 32049094789629033438, 3603896905354724942, 385977358563491042
444178, 2239349100823202, 3048525953014155781, 2711023644755958594, 304852595301415578, 32649712956781609
444207, 3750000000000000, 5105041936256724290, 4539862743493742343, 510504193625672429, 54674999137309518
444210, 331615195408717, 451442494051466496, 401463295535028640, 45144249405146649, 4834949111291207
444437, 3419647488996554, 4654824533895217418, 4139488909747677897, 465482453389521741, 49853170758017780
444580, 2718411966165540, 3696491258854746509, 3287252711586937522, 369649125885474650, 39589421382334337
444585, 123716655662473237, 168229276315514570862, 149604613134623952721, 16822927631551457086, 1801735549339161055
444601, 69181337418906148, 94068318056519202321, 83654014564481961432, 9406831805651920232, 1007471686385320657
444613, 2961778996708893, 4027227290454607429, 3581372957128377840, 402722729045460742, 43131604280768847
444755, 42523476086705590, 57823597195522776763, 51421946750006450147, 5782359719552277676, 619290725964048940
445223, 5766148653590452, 7838585825393387007, 6970775988664085131, 783858582539338700, 83951254189963176
445303, 3247543491856369, 4432179515487804270, 3941492921328149459, 443217951548780427, 47468642610874384
448407, 1054997111452273961, 1425087551665517553504, 1266807352564683515388, 142508755166551755350, 15771443934282282766
448459, 17470773848887251828, 23267724091075304165670, 20683447779451843357901, 2326772409107530416567, 257503902515930391202
449146, 21000962697802730901, 27910890114700964387161, 24810911282331472375572, 2791089011470096438716, 308889820899395572873
449570, 7260993215163090731, 9563692452702288811338, 8501481823058003699929, 956369245270228881133, 105841384374056230276
450515, 8027066819819017, 10299867440192641835, 9155892063212765684, 1029986744019264183, 113988632960611968
451285, 465700437637534, 594920810543653575, 528844740879001603, 59492081054365357, 6583988610286615
452045, 22540985888567936, 28833915356725738180, 25631418879800280617, 2883391535672573818, 319104941252883745
453102, 1816127324522539, 2324452867697060278, 2066282861040550884, 232445286769706027, 25724719886803367
454060, 13300813893782084, 17010746630071953521, 15121414034109751859, 1701074663007195352, 188257932955006310
454433, 16498243274881, 21127326646375317, 18780777857742349, 2112732664637531, 233816123995437
455184, 652688693908654927, 833145911097257949411, 740610894189418800743, 83314591109725794941, 9220425798113353727
455212, 7769674463573945, 9917375165644069823, 8815882058121479919, 991737516564406982, 109755590958182922
455413, 60735596294931145, 77548162164723571800, 68935120437574218850, 7754816216472357180, 858225510676995770
455572, 47079559651874246, 60110759063021469406, 53434437386168863863, 6011075906302146940, 665245770550458603
455574, 3281262287810071, 4189482494820404554, 3724169242568186681, 418948249482040455, 46365002770177418
455631, 2389946058561624, 3051458728488275944, 2712542361891268599, 305145872848827594, 33770493748179751
456126, 5425632478581943, 6901820348224719482, 6135255867608444563, 690182034822471948, 76382445793802971
456400, 21132595285240797, 26841703399674701947, 23860475928183031825, 2684170339967470194, 297057131524199928
456405, 10509300000000000, 13346037275318515432, 11863732953260713878, 1334603727531851543, 147700594525950011
456649, 12789605657214260, 16239765108389714035, 14436063117096193666, 1623976510838971403, 179725480454548966
456712, 94456976248634252, 119937724935168349919, 106616601639794006798, 11993772493516834991, 1327350801857508130
457259, 12432767564525861, 15813756391650513857, 14057369910499066234, 1581375639165051385, 175010841986396238
458189, 6323289578697999, 8087476354089051725, 7189224617869443017, 808747635408905172, 89504100810703536
458218, 75101108989451819, 96054049103366153133, 85385614031602584602, 9605404910336615313, 1063030161426953218
458253, 1757224994583318, 2247481409389177327, 1997860391692549568, 224748140938917732, 24872876757710027
